LANG,Keyword,TOPICS,CATEGORY,SUB-CATEGORY,Position SE Ranking,Average Search Volume,Volume Q1 2026,Volume Q4 2025,Coverage One Search Q1 2026,Coverage One Search Q4 2025,Clics OneSearch Q1 2026,Impressions OneSearch Q1 2026,Clics OneSearch Q4 2025,Impressions OneSearch Q4 2025,Clics SEO Q1 2026,Clics SEM Q1 2026,Clics SEO Q4 2025,Clics SEM Q4 2025,Impr. SEO Q1 2026,Impr. SEM Q1 2026,Impr. SEO Q4 2025,Impr. SEM Q4 2025,CTR SEO Q1 2026,CTR SEM Q1 2026,CTR SEO Q4 2025,CTR SEM Q4 2025,Conversions SEO Q1 2026,Conversions SEM Q1 2026,Conversions SEO Q4 2024,Conversions SEM Q4 2024,CPC SEO Q1 2026,CPC moy. SEM Q1 2026,Dépense SEM Q1 2026,Coût SEO Q1 2026,Dépense SEM Q4 2025,Coût SEO Q4 2025,Purchase intent,Questions,Yogurt types,Taste,Packaging,Ingredient,Brands,Retailer,Demography,Benefits,Testimonials,Bio,Moments,Recipes,Searches: Oct 2024,Searches: Nov 2024,Searches: Dec 2024,Searches: Jan 2025,Searches: Feb 2025,Searches: Mar 2025
New,pro yogurt,PRODUCTS,YOGURTS,Greek,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,,,,,,,,,,,,,,
EN,dairy free plain yogurt,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,Plain,,Dairy,,,,,,,,,,,,,,
New,oikos cups,PRODUCTS,YOGURTS,Greek,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Cup,,Oikos,,,,,,,,,,,,,
New,ratio greek yogurt,PRODUCTS,YOGURTS,Greek,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,,,,,,,,,,,,,,,
New,uses for plain greek yogurt,PRODUCTS,YOGURTS,Greek,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,Plain,,,,,,,,,,,,,,,,
New,oikos greek protein yogurt,PRODUCTS,YOGURTS,Greek,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,,Oikos,,,,,,,,,,,,,
New,plain greek yoghurt,PRODUCTS,YOGURTS,Greek,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,Plain,,,,,,,,,,,,,,,,
FR,pancake au yogourt,RECIPES,RECIPES,Recipes with yogurt,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,,,,,,,,,,,,,,
FR,pain banane et yogourt,RECIPES,RECIPES,Recipes with yogurt,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,Banana,,,,,,,,,,,,,,,,
New,oikos peach mango,PRODUCTS,BRANDS,Danone - generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Mango,,,Oikos,,,,,,,,,,,,,
New,best high protein low sugar yogurt,PRODUCTS,YOGURTS,Yogurts,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,Sugar,,,,Rich in protein,Best,,,,,,,,,
New,yogourt sans lactose grec,PRODUCTS,YOGURTS,Greek,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,Lactose,,,,,,,,,,,,,,
New,lactose free yogurt brands,PRODUCTS,YOGURTS,Yogurts,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,Lactose,,,,,,,,,,,,,,
New,oikos strawberry yogurt calories,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,Strawberry,,Calorie,Oikos,,,,,,,,,,,,,
New,best yogurt high protein low sugar,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,Sugar,,,,Rich in protein,Best,,,,,,,,,
New,drinking yoghurt,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,,,,,,,,,,,,,,
New,oikos smoothie,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oikos,,,,,,,,,,,,,
New,healthy high protein snack ideas,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rich in protein,,,,,,,,,,
New,oikos greek yogurt high protein nutrition,EATING BETTER,HEALTHIER EATING,Labels & scoring,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,,Oikos,,,Rich in protein,,,,,,,,,,
New,is oikos triple zero available in canada,PRODUCTS,YOGURTS,Greek,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oikos,,,,,,,,,,,,,
New,oikos greek yogurt macros,PRODUCTS,YOGURTS,Greek,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,,Oikos,,,,,,,,,,,,,
New,high protein vanilla greek yogurt,PRODUCTS,YOGURTS,Greek,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,Vanilla,,,,,,Rich in protein,,,,,,,,,,
New,triple oikos,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oikos,,,,,,,,,,,,,
New,no milk yogurt,PRODUCTS,YOGURTS,Yogurts,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,Milk,,,,,,,,,,,,,,
New,plain dairy free yogurt,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,Plain,,Dairy,,,,,,,,,,,,,,
New,oikos yogurt made,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,Oikos,,,,,,,,,,,,,
New,oikos blended greek yogurt nutrition facts,EATING BETTER,HEALTHIER EATING,Labels & scoring,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,,Oikos,,,,,,,,,,,,,
New,protein rich breakfast recipes,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rich in protein,,,,,,,,,,
New,oikos high protein vanilla yogurt,PRODUCTS,BRANDS,Danone - generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,Vanilla,,,Oikos,,,Rich in protein,,,,,,,,,,
New,best protein snacks to buy,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Best,,,,,,,,,
New,drinkable yoghurt,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,,,,,,,,,,,,,,
New,how many grams of protein in oikos greek yogurt,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,Gram,,Oikos,,,,,,,,,,,,,
New,which brand yogurt is the healthiest,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,,,,Healthy,,,,,,,,,,
New,oikos greek yogurt zero sugar,PRODUCTS,YOGURTS,Greek,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,Sugar,Oikos,,,,,,,,,,,,,
New,oikos pro where to buy canada,PRODUCTS,YOGURTS,Yogurts,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oikos,,,,,,,,,,,,,
New,oikos pro vanilla yogurt,PRODUCTS,YOGURTS,Greek,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,Vanilla,,,Oikos,,,,,,,,,,,,,
New,oikos flavored yogurt,PRODUCTS,BRANDS,Danone - generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,Oikos,,,,,,,,,,,,,
New,oikos single serve yogurt,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,Oikos,,,,,,,,,,,,,
New,brands of lactose free yogurt,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,Lactose,,,,,,,,,,,,,,
New,snacks that have protein,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EN,oikos 2 plain greek yogurt nutrition,EATING BETTER,HEALTHIER EATING,Labels & scoring,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,Plain,,,Oikos,,,,,,,,,,,,,
New,is greek yogurt better for you,PRODUCTS,YOGURTS,Greek,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,,,,,,,,,,,,,,,
New,is there non dairy yogurt,PRODUCTS,YOGURTS,Yogurts,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,Dairy,,,,,,,,,,,,,,
New,protein in yoghurt,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,,,,,,,,,,,,,,
New,no sugar yogurt brands,PRODUCTS,YOGURTS,Yogurts,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,Sugar,,,,Sugar-free,,,,,,,,,,
New,quels sont les aliments proteines,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Lime,,,,,,,,,,,,,,,,
New,best yogurt to eat,PRODUCTS,YOGURTS,Yogurts,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,,,,,Best,,,,,,,,,
New,greek yogurt bagels protein,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,,,,,,,,,,,,,,,
New,canada made yogurt,PRODUCTS,YOGURTS,Yogurts,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,,,,,,,,,,,,,,
New,oikos dessert yogurt,PRODUCTS,BRANDS,Danone - generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,Oikos,,,,,,,,,,,,,
New,canada dairy companies,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dairy,,,,,,,,,,,,,,
New,yogurt with little sugar,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,Sugar,,,,,,,,,,,,,,
New,dannon light and fit canada,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Light,,,,,,,,,,
FR,dessert avec yaourt grec,RECIPES,RECIPES,Recipes with yogurt,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,,,,,,,,Dessert,,,,,,,
New,best high protein greek yogurt,PRODUCTS,YOGURTS,Greek,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,,,,,Rich in protein,Best,,,,,,,,,
New,is there a non dairy yogurt,PRODUCTS,YOGURTS,Yogurts,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,Dairy,,,,,,,,,,,,,,
New,yogurt made in canada brands list,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,,,,,,,,,,,,,,
New,yogurt 0 sugar,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,Sugar,,,,Sugar-free,,,,,,,,,,
New,oikos 11 greek yogurt,PRODUCTS,YOGURTS,Greek,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,,Oikos,,,,,,,,,,,,,
New,oikos yogurt pack,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,Oikos,,,,,,,,,,,,,
FR,oikos yaourt protéine,PRODUCTS,BRANDS,Yogurts,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,Protein,Oikos,,,,,,,,,,,,,
New,overnight oats with greek yogurt for weight loss,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,Oat,,,,,,,,,,,,,,,,
New,oikos greek yogurt tub,PRODUCTS,YOGURTS,Greek,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,,Oikos,,,,,,,,,,,,,
New,high protein breakfast ideas on the go,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rich in protein,,,,,,,,,,
New,chobani fit,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chobani,,,,,,,,,,,,,
New,yogourt liberte grec,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,Liberte,,,,,,,,,,,,,
New,dairy free yogourt,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,Dairy,,,,,,,,,,,,,,
New,oikos pineapple greek yogurt nutrition,EATING BETTER,HEALTHIER EATING,Labels & scoring,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,Pineapple,,,Oikos,,,,,,,,,,,,,
New,proteine yogourt,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,,,,,,,,,,,,,,
New,how much protein in greek yoghurt,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,,,,,,,,,,,,,,,
New,oikos greek yogurt protein drink,PRODUCTS,YOGURT DRINKS,Yogurt drinks,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,,Oikos,,,,,,,,,,,,,
New,oikos pro near me,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oikos,,,,,,,,,,,,,
New,yogurt greco,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,,,,,,,,,,,,,,
New,oykos greek yogurt,PRODUCTS,YOGURTS,Greek,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,,,,,,,,,,,,,,,
New,oikos yogurt 11,PRODUCTS,YOGURTS,Greek,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,Oikos,,,,,,,,,,,,,
New,oikos yogurt packs,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,Oikos,,,,,,,,,,,,,
New,sugarless yogurt brands,PRODUCTS,YOGURTS,Yogurts,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,Sugar,,,,,,,,,,,,,,
New,what yogurt has no sugar,PRODUCTS,YOGURTS,Yogurts,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,Sugar,,,,Sugar-free,,,,,,,,,,
New,organic yoghurt,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,,,,,,Bio,,,,,,,,
New,produits laitiers du canada,EATING BETTER,ORIGIN,Made in Canada,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New,oikos cherry,PRODUCTS,YOGURTS,Greek,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Cherry,,,Oikos,,,,,,,,,,,,,
New,high protein low sugar yogurt canada,PRODUCTS,YOGURTS,Yogurts,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,Sugar,,,,Rich in protein,,,,,,,,,,
New,nonfat yogurt,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,Fat,,,,,,,,,,,,,,
New,healthy yogurt canada,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,,,,Healthy,,,,,,,,,,
New,oikos cherry yogurt nutrition,EATING BETTER,HEALTHIER EATING,Labels & scoring,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,Cherry,,,Oikos,,,,,,,,,,,,,
FR,vinaigrette yaourt grec,RECIPES,RECIPES,Recipes with yogurt,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,,,,,,,,,,,,,,,
New,what brand of yogurt is canadian,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,,,,,,,,,,,,,,
New,plain non fat greek yogurt,PRODUCTS,YOGURTS,Greek,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,Plain,,Fat,,,,,,,,,,,,,,
New,what is greek yoghurt,PRODUCTS,YOGURTS,Greek,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,,,,,,,,,,,,,,,
New,oikos pro strawberry yogurt,PRODUCTS,BRANDS,Danone - generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,Strawberry,,,Oikos,,,,,,,,,,,,,
New,key lime yogurt oikos,PRODUCTS,BRANDS,Danone - generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,Lime,,,Oikos,,,,,,,,,,,,,
New,oikos drinkable protein yogurt,PRODUCTS,YOGURT DRINKS,Yogurt drinks,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,Oikos,,,,,,,,,,,,,
New,oikos 9 yogurt,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,Oikos,,,,,,,,,,,,,
New,food to eat for protein,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New,yaourt grec vanille,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,Vanilla,,,,,,,,,,,,,,,,
New,what brands of yogurt are made in canada,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,,,,,,,,,,,,,,
New,which dairy products are canadian,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dairy,,,,,,,,,,,,,,
FR,gateau fromage yogourt grec,RECIPES,RECIPES,Recipes with yogurt,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,,,,,,,,,,,,,,,
New,what milk is canadian made,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milk,,,,,,,,,,,,,,
New,yaourt grec liberté,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,Liberte,,,,,,,,,,,,,
New,high protein plain greek yogurt,PRODUCTS,YOGURTS,Greek,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,Plain,,,,,,Rich in protein,,,,,,,,,,
New,yogurt sans lactose,PRODUCTS,YOGURTS,Yogurts,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,Lactose,,,,,,,,,,,,,,
New,what yogurt is good for you,PRODUCTS,YOGURTS,Yogurts,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,,,,,Good or bad,,,,,,,,,
New,oikos pro vanilla nutrition facts,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Vanilla,,,Oikos,,,,,,,,,,,,,
New,oikos drinkable yogurt nutrition,EATING BETTER,HEALTHIER EATING,Labels & scoring,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,Oikos,,,,,,,,,,,,,
New,oikos triple zero yogurt discontinued,PRODUCTS,YOGURTS,Yogurts,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,Oikos,,,,,,,,,,,,,
New,yogourt proteine sans sucre,PRODUCTS,YOGURTS,Yogurts,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,Without,,,,,,,,,,,,,,
New,what is a good high protein snack,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rich in protein,Good or bad,,,,,,,,,
New,strawberry banana oikos,PRODUCTS,YOGURTS,Greek,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Banana,,,Oikos,,,,,,,,,,,,,
New,greek yogurt made of,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,,,,,,,,,,,,,,,
New,use up greek yogurt,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,,,,,,,,,,,,,,,
New,what is the best yogurt for you,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,,,,,Best,,,,,,,,,
New,yogourt grec noix de coco,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,Coconut,,,,,,,,,,,,,,,,
New,oikos zero sugar,PRODUCTS,BRANDS,Yogurts,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sugar,Oikos,,,,,,,,,,,,,
FR,oikos mixed berry,PRODUCTS,BRANDS,Danone - generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oikos,,,,,,,,,,,,,
New,yogourt lactose,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,Lactose,,,,,,,,,,,,,,
New,amount of protein in greek yogurt,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,,,,,,,,,,,,,,,
